FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.299054905,0.649479866,0.514018714,0.784090936
0.299842484,0.649479866,0.514018714,0.784090936
0.300630063,0.649479866,0.514018714,0.784090936
0.301417642,0.649479866,0.514018714,0.784090936
0.302205221,0.649479866,0.514018714,0.784090936
0.302992799,0.649479866,0.514018714,0.784090936
0.303780378,0.649479866,0.514018714,0.784090936
0.304567957,0.649479866,0.514018714,0.784090936
0.305355536,0.649479866,0.514018714,0.784090936
0.306143114,0.649479866,0.514018714,0.784090936
0.306930693,0.655449867,0.524475515,0.792079210
0.307718272,0.655449867,0.524475515,0.792079210
0.308505851,0.655449867,0.524475515,0.792079210
0.309293429,0.655449867,0.524475515,0.792079210
0.310081008,0.655449867,0.524475515,0.792079210
0.310868587,0.655449867,0.524475515,0.792079210
0.311656166,0.655449867,0.524475515,0.792079210
0.312443744,0.655449867,0.524475515,0.792079210
0.313231323,0.655449867,0.524475515,0.792079210
0.314018902,0.655449867,0.524475515,0.792079210
0.314806481,0.655449867,0.524475515,0.792079210
0.315594059,0.655449867,0.524475515,0.792079210
0.316381638,0.655449867,0.524475515,0.792079210
0.317169217,0.655449867,0.524475515,0.792079210
0.317956796,0.655449867,0.524475515,0.792079210
0.318744374,0.661337495,0.533333361,0.795454562
0.319531953,0.661337495,0.533333361,0.795454562
0.320319532,0.661337495,0.533333361,0.795454562
0.321107111,0.661337495,0.533333361,0.795454562
0.321894689,0.661337495,0.533333361,0.795454562
0.322682268,0.661337495,0.533333361,0.795454562
0.323469847,0.661337495,0.533333361,0.795454562
0.324257426,0.661337495,0.533333361,0.795454562
0.325045005,0.661337495,0.533333361,0.795454562
0.325832583,0.661337495,0.533333361,0.795454562
0.326620162,0.661337495,0.533333361,0.795454562
0.327407741,0.661337495,0.533333361,0.795454562
0.328195320,0.661337495,0.533333361,0.795454562
0.328982898,0.661337495,0.533333361,0.795454562
0.329770477,0.665963054,0.537414968,0.798165143
0.330558056,0.665963054,0.537414968,0.798165143
0.331345635,0.665963054,0.537414968,0.798165143
0.332133213,0.665963054,0.537414968,0.798165143
0.332920792,0.665963054,0.537414968,0.798165143
0.333708371,0.665963054,0.537414968,0.798165143
0.334495950,0.665963054,0.537414968,0.798165143
0.335283528,0.665963054,0.537414968,0.798165143
0.336071107,0.665963054,0.537414968,0.798165143
0.336858686,0.665963054,0.537414968,0.798165143
0.337646265,0.665963054,0.537414968,0.798165143
0.338433843,0.665963054,0.537414968,0.798165143
0.339221422,0.665963054,0.537414968,0.798165143
0.340009001,0.665963054,0.537414968,0.798165143
0.340796580,0.665963054,0.537414968,0.798165143
0.341584158,0.670738399,0.545454562,0.802083313
0.342371737,0.670738399,0.545454562,0.802083313
0.343159316,0.670738399,0.545454562,0.802083313
0.343946895,0.670738399,0.545454562,0.802083313
0.344734473,0.670738399,0.545454562,0.802083313
0.345522052,0.670738399,0.545454562,0.802083313
0.346309631,0.670738399,0.545454562,0.802083313
0.347097210,0.670738399,0.545454562,0.802083313
0.347884788,0.670738399,0.545454562,0.802083313
0.348672367,0.670738399,0.545454562,0.802083313
0.349459946,0.670738399,0.545454562,0.802083313
0.350247525,0.670738399,0.545454562,0.802083313
0.351035104,0.670738399,0.545454562,0.802083313
0.351822682,0.670738399,0.545454562,0.802083313
0.352610261,0.675701797,0.549019635,0.807017565
0.353397840,0.675701797,0.549019635,0.807017565
0.354185419,0.675701797,0.549019635,0.807017565
0.354972997,0.675701797,0.549019635,0.807017565
0.355760576,0.675701797,0.549019635,0.807017565
0.356548155,0.675701797,0.549019635,0.807017565
0.357335734,0.675701797,0.549019635,0.807017565
0.358123312,0.675701797,0.549019635,0.807017565
0.358910891,0.675701797,0.549019635,0.807017565
0.359698470,0.675701797,0.549019635,0.807017565
0.360486049,0.675701797,0.549019635,0.807017565
0.361273627,0.675701797,0.549019635,0.807017565
0.362061206,0.675701797,0.549019635,0.807017565
0.362848785,0.675701797,0.549019635,0.807017565
0.363636364,0.679755867,0.556521714,0.808333337
0.364423942,0.679755867,0.556521714,0.808333337
0.365211521,0.679755867,0.556521714,0.808333337
0.365999100,0.679755867,0.556521714,0.808333337
0.366786679,0.679755867,0.556521714,0.808333337
0.367574257,0.679755867,0.556521714,0.808333337
0.368361836,0.679755867,0.556521714,0.808333337
0.369149415,0.679755867,0.556521714,0.808333337
0.369936994,0.679755867,0.556521714,0.808333337
