FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.255738074,0.619252920,0.476923078,0.763157904
0.256525653,0.619252920,0.476923078,0.763157904
0.257313231,0.619252920,0.476923078,0.763157904
0.258100810,0.619252920,0.476923078,0.763157904
0.258888389,0.619252920,0.476923078,0.763157904
0.259675968,0.619252920,0.476923078,0.763157904
0.260463546,0.619252920,0.476923078,0.763157904
0.261251125,0.619252920,0.476923078,0.763157904
0.262038704,0.625255048,0.478991598,0.765306115
0.262826283,0.625255048,0.478991598,0.765306115
0.263613861,0.625255048,0.478991598,0.765306115
0.264401440,0.625255048,0.478991598,0.765306115
0.265189019,0.625255048,0.478991598,0.765306115
0.265976598,0.625255048,0.478991598,0.765306115
0.266764176,0.625255048,0.478991598,0.765306115
0.267551755,0.625255048,0.478991598,0.765306115
0.268339334,0.625255048,0.478991598,0.765306115
0.269126913,0.625255048,0.478991598,0.765306115
0.269914491,0.625255048,0.478991598,0.765306115
0.270702070,0.625255048,0.478991598,0.765306115
0.271489649,0.625255048,0.478991598,0.765306115
0.272277228,0.625255048,0.478991598,0.765306115
0.273064806,0.632216871,0.496503502,0.769230783
0.273852385,0.632216871,0.496503502,0.769230783
0.274639964,0.632216871,0.496503502,0.769230783
0.275427543,0.632216871,0.496503502,0.769230783
0.276215122,0.632216871,0.496503502,0.769230783
0.277002700,0.632216871,0.496503502,0.769230783
0.277790279,0.632216871,0.496503502,0.769230783
0.278577858,0.632216871,0.496503502,0.769230783
0.279365437,0.632216871,0.496503502,0.769230783
0.280153015,0.632216871,0.496503502,0.769230783
0.280940594,0.632216871,0.496503502,0.769230783
0.281728173,0.632216871,0.496503502,0.769230783
0.282515752,0.632216871,0.496503502,0.769230783
0.283303330,0.632216871,0.496503502,0.769230783
0.284090909,0.632216871,0.496503502,0.769230783
0.284878488,0.638838828,0.500000000,0.770833313
0.285666067,0.638838828,0.500000000,0.770833313
0.286453645,0.638838828,0.500000000,0.770833313
0.287241224,0.638838828,0.500000000,0.770833313
0.288028803,0.638838828,0.500000000,0.770833313
0.288816382,0.638838828,0.500000000,0.770833313
0.289603960,0.638838828,0.500000000,0.770833313
0.290391539,0.638838828,0.500000000,0.770833313
0.291179118,0.638838828,0.500000000,0.770833313
0.291966697,0.638838828,0.500000000,0.770833313
0.292754275,0.638838828,0.500000000,0.770833313
0.293541854,0.638838828,0.500000000,0.770833313
0.294329433,0.638838828,0.500000000,0.770833313
0.295117012,0.638838828,0.500000000,0.770833313
0.295904590,0.644689202,0.504587173,0.774193525
0.296692169,0.644689202,0.504587173,0.774193525
0.297479748,0.644689202,0.504587173,0.774193525
0.298267327,0.644689202,0.504587173,0.774193525
0.299054905,0.644689202,0.504587173,0.774193525
0.299842484,0.644689202,0.504587173,0.774193525
0.300630063,0.644689202,0.504587173,0.774193525
0.301417642,0.644689202,0.504587173,0.774193525
0.302205221,0.644689202,0.504587173,0.774193525
0.302992799,0.644689202,0.504587173,0.774193525
