0.000000000,0.000000000,2.000000000
0.005617978,0.120833333,1.000000000
0.005617978,0.162500000,0.999990463
0.011235955,0.162500000,0.999990106
0.011235955,0.179166667,0.999974966
0.016853933,0.179166667,0.999967456
0.016853933,0.187500000,0.999942183
0.022471910,0.187500000,0.999936700
0.022471910,0.204166667,0.999869823
0.028089888,0.204166667,0.999854445
0.028089888,0.300000000,0.999480188
0.033707865,0.300000000,0.999417782
0.033707865,0.325000000,0.999311805
0.039325843,0.325000000,0.999294519
0.039325843,0.370833333,0.998828709
0.044943820,0.370833333,0.998812675
0.044943820,0.375000000,0.998811245
0.050561798,0.375000000,0.998594463
0.050561798,0.379166667,0.998583674
0.056179775,0.379166667,0.998562872
0.056179775,0.387500000,0.998534203
0.061797753,0.387500000,0.998514831
0.061797753,0.404166667,0.998444855
0.067415730,0.404166667,0.998385310
0.067415730,0.445833333,0.997699559
0.073033708,0.445833333,0.997353554
0.073033708,0.454166667,0.997304797
0.078651685,0.454166667,0.997256696
0.078651685,0.462500000,0.997081339
0.089887640,0.462500000,0.996808350
0.089887640,0.466666667,0.996568918
0.095505618,0.466666667,0.996455848
0.095505618,0.470833333,0.996305585
0.101123596,0.470833333,0.996239543
0.101123596,0.479166667,0.996001780
0.106741573,0.479166667,0.995918691
0.106741573,0.483333333,0.995755315
0.112359551,0.483333333,0.995631576
0.112359551,0.487500000,0.995190978
0.117977528,0.487500000,0.995186985
0.117977528,0.500000000,0.994334459
0.134831461,0.500000000,0.993959308
0.134831461,0.508333333,0.993919611
0.140449438,0.508333333,0.993688643
0.140449438,0.516666667,0.993541241
0.179775281,0.516666667,0.990704596
0.179775281,0.520833333,0.990515471
0.191011236,0.520833333,0.989361942
0.191011236,0.525000000,0.989318073
0.241573034,0.525000000,0.984217048
0.241573034,0.529166667,0.983699083
0.252808989,0.529166667,0.983224034
0.252808989,0.545833333,0.981220961
0.258426966,0.545833333,0.981196821
0.258426966,0.558333333,0.980098009
0.280898876,0.558333333,0.978773415
0.280898876,0.562500000,0.978245974
0.348314607,0.562500000,0.973158777
0.348314607,0.566666667,0.970713019
0.365168539,0.566666667,0.967719078
0.365168539,0.570833333,0.967285872
0.387640449,0.570833333,0.964230418
0.387640449,0.575000000,0.964097857
0.404494382,0.575000000,0.961780131
0.404494382,0.579166667,0.960318983
0.410112360,0.579166667,0.959413409
0.410112360,0.583333333,0.959067106
0.483146067,0.583333333,0.950000405
0.483146067,0.587500000,0.949904144
0.522471910,0.587500000,0.946269512
0.522471910,0.591666667,0.946040034
0.550561798,0.591666667,0.944183767
0.550561798,0.600000000,0.942439437
0.601123596,0.600000000,0.935440004
0.601123596,0.604166667,0.934798539
0.662921348,0.604166667,0.929173052
0.662921348,0.608333333,0.928140819
0.674157303,0.608333333,0.925758898
0.674157303,0.612500000,0.923437834
0.685393258,0.612500000,0.922987819
0.685393258,0.616666667,0.922110796
0.707865169,0.616666667,0.920923352
0.707865169,0.620833333,0.920068026
0.764044944,0.620833333,0.915439308
0.764044944,0.625000000,0.915201187
0.876404494,0.625000000,0.903791249
0.876404494,0.629166667,0.903578043
0.893258427,0.629166667,0.900073230
0.893258427,0.633333333,0.899913728
1.044943820,0.633333333,0.875450492
1.044943820,0.637500000,0.874527872
1.089887640,0.637500000,0.866583586
1.089887640,0.641666667,0.866320491
1.353932584,0.641666667,0.830467522
1.353932584,0.645833333,0.830154479
1.612359551,0.645833333,0.797784328
1.612359551,0.650000000,0.797557056
1.724719101,0.650000000,0.783899069
1.724719101,0.654166667,0.780816317
1.831460674,0.654166667,0.772596657
1.831460674,0.658333333,0.772089124
2.297752809,0.658333333,0.723746538
2.297752809,0.662500000,0.723578691
2.640449438,0.662500000,0.695791781
2.640449438,0.666666667,0.695432901
3.033707865,0.666666667,0.661432087
3.033707865,0.670833333,0.661161661
4.089887640,0.670833333,0.566326320
4.089887640,0.675000000,0.566307425
4.471910112,0.675000000,0.532139361
4.471910112,0.679166667,0.532057345
4.808988764,0.679166667,0.506576657
4.808988764,0.683333333,0.506431639
5.561797753,0.683333333,0.443337768
5.561797753,0.687500000,0.443266213
5.741573034,0.687500000,0.432524681
5.741573034,0.691666667,0.432498187
7.028089888,0.691666667,0.332189560
7.028089888,0.695833333,0.332003415
7.039325843,0.695833333,0.331802309
7.039325843,0.700000000,0.331678510
8.314606742,0.700000000,0.257601112
8.314606742,0.704166667,0.257414132
24.764044944,0.704166667,0.032596961
24.775280899,0.704166667,0.032587610
32.404494382,0.704166667,0.016659392
32.415730337,0.704166667,0.016653979
38.898876404,0.704166667,0.010228114
38.910112360,0.704166667,0.010227728
45.286516854,0.704166667,0.006442280
45.297752809,0.704166667,0.006441556
46.578651685,0.704166667,0.005870673
46.578651685,0.708333333,0.005870251
51.314606742,0.708333333,0.004221898
51.325842697,0.708333333,0.004221768
57.758426966,0.708333333,0.002569654
57.769662921,0.708333333,0.002568531
69.162921348,0.708333333,0.000988497
69.174157303,0.708333333,0.000988223
75.280898876,0.708333333,0.000595374
75.292134831,0.708333333,0.000595152
77.426966292,0.708333333,0.000483318
77.438202247,0.708333333,0.000483220
79.123595506,0.708333333,0.000398475
79.134831461,0.708333333,0.000398472
87.747191011,0.708333333,0.000123200
87.758426966,0.708333333,0.000123065
92.539325843,0.708333333,0.000030173
92.550561798,0.708333333,0.000030047
94.511235955,0.708333333,0.000000000
