0.000000000,0.059322034,1.000000000
0.000000000,0.084745763,0.999999881
0.000000000,0.093220339,0.999999762
0.000000000,0.110169492,0.999999404
0.000000000,0.194915254,0.999986410
0.011363636,0.194915254,0.999985099
0.011363636,0.228813559,0.999934435
0.022727273,0.228813559,0.999931693
0.022727273,0.237288136,0.999916553
0.034090909,0.237288136,0.999891996
0.034090909,0.271186441,0.999835610
0.045454545,0.271186441,0.999777734
0.045454545,0.288135593,0.999692917
0.068181818,0.288135593,0.999659061
0.068181818,0.296610169,0.999626756
0.079545455,0.296610169,0.999611318
0.079545455,0.330508475,0.999452889
0.090909091,0.330508475,0.999442279
0.090909091,0.389830508,0.999059856
0.102272727,0.389830508,0.999055445
0.102272727,0.398305085,0.998972774
0.113636364,0.398305085,0.998910666
0.113636364,0.406779661,0.998885691
0.125000000,0.406779661,0.998815179
0.125000000,0.440677966,0.998384356
0.136363636,0.440677966,0.998354614
0.136363636,0.474576271,0.998126805
0.147727273,0.474576271,0.998068035
0.147727273,0.491525424,0.997920930
0.170454545,0.491525424,0.997839689
0.170454545,0.500000000,0.997435510
0.181818182,0.500000000,0.997307301
0.181818182,0.508474576,0.997242928
0.193181818,0.508474576,0.997224569
0.193181818,0.516949153,0.997163355
0.215909091,0.516949153,0.996952415
0.215909091,0.533898305,0.996646225
0.227272727,0.533898305,0.996565759
0.227272727,0.542372881,0.996285439
0.238636364,0.542372881,0.995675027
0.238636364,0.567796610,0.995039999
0.250000000,0.567796610,0.994994760
0.250000000,0.576271186,0.994842589
0.284090909,0.576271186,0.993649781
0.284090909,0.593220339,0.993595064
0.295454545,0.593220339,0.993245304
0.295454545,0.601694915,0.993046224
0.306818182,0.601694915,0.992921770
0.306818182,0.610169492,0.992524207
0.352272727,0.610169492,0.990725219
0.352272727,0.618644068,0.990134776
0.409090909,0.618644068,0.988038421
0.409090909,0.627118644,0.987823367
0.477272727,0.627118644,0.987161100
0.477272727,0.635593220,0.987142563
0.488636364,0.635593220,0.987072825
0.488636364,0.652542373,0.986488044
0.534090909,0.652542373,0.984497309
0.534090909,0.661016949,0.984496236
0.545454545,0.661016949,0.984392822
0.545454545,0.669491525,0.984040320
0.590909091,0.669491525,0.982792079
0.590909091,0.677966102,0.981775820
0.602272727,0.677966102,0.981658220
0.602272727,0.686440678,0.981269240
0.636363636,0.686440678,0.980004370
0.636363636,0.694915254,0.978867054
0.727272727,0.694915254,0.975098670
0.727272727,0.720338983,0.973950028
0.750000000,0.720338983,0.973229766
0.750000000,0.728813559,0.972992063
0.772727273,0.728813559,0.970583439
0.772727273,0.737288136,0.970429063
0.818181818,0.737288136,0.969722986
0.818181818,0.745762712,0.968759418
0.931818182,0.745762712,0.963931501
0.931818182,0.771186441,0.963143945
0.977272727,0.771186441,0.961561203
0.977272727,0.779661017,0.959603906
1.056818182,0.779661017,0.952158511
1.056818182,0.788135593,0.951058269
1.090909091,0.788135593,0.949939072
1.090909091,0.796610169,0.948704362
1.227272727,0.796610169,0.940247178
1.227272727,0.805084746,0.940029740
1.306818182,0.805084746,0.934802175
1.306818182,0.813559322,0.933761597
2.522727273,0.813559322,0.825056434
2.522727273,0.822033898,0.824928343
2.818181818,0.822033898,0.791570425
2.818181818,0.830508475,0.787663817
2.875000000,0.830508475,0.770010173
2.875000000,0.838983051,0.769670188
6.977272727,0.838983051,0.246305168
6.977272727,0.847457627,0.245311990
7.613636364,0.847457627,0.186244503
7.613636364,0.855932203,0.184150457
8.306818182,0.855932203,0.144501790
8.306818182,0.864406780,0.144328684
8.409090909,0.864406780,0.138994440
8.409090909,0.872881356,0.137399822
8.500000000,0.872881356,0.132321134
8.500000000,0.881355932,0.132194608
9.988636364,0.881355932,0.078726381
9.988636364,0.889830508,0.078252435
16.204545455,0.889830508,0.015374334
16.204545455,0.898305085,0.015279663
24.284090909,0.898305085,0.003414233
24.284090909,0.906779661,0.003412007
42.965909091,0.906779661,0.000369729
42.988636364,0.906779661,0.000369588
93.568181818,0.906779661,0.000000000
